Date,Time,CO,Benzene,NO2,Temperature,Humidity(%),Traffic_Volume,Particulate_Matter
07.10.04,1:00:00,-200.0,5.0,-200,21.4,60.6,,
29.11.04,15:00:00,1.9,10.8,117,18.4,49.9,,
01.07.04,15:00:00,1.9,11.7,121,37.8,26.9,,
08.02.05,11:00:00,1.6,6.9,180,10.5,33.4,,
10.01.05,12:00:00,1.7,14.8,133,13.7,67.0,,
10.11.04,21:00:00,3.9,15.3,193,10.3,71.1,,
12.08.04,10:00:00,1.5,6.9,61,33.4,39.9,,
05.01.05,10:00:00,4.8,19.3,173,9.8,65.8,,
29.06.04,9:00:00,3.2,15.5,121,28.3,39.8,,
26.03.04,16:00:00,1.9,8.8,87,13.4,41.0,71.00796326,107.1963775
18.06.04,4:00:00,0.3,1.8,32,22.8,48.1,,
23.06.04,3:00:00,0.3,2.4,-200,21.7,47.3,,
09.09.04,17:00:00,4.2,22.7,212,37.6,14.5,,
14.05.04,17:00:00,3.0,14.9,126,27.6,22.3,129.8757347,62.65846266
29.04.04,14:00:00,3.4,20.9,122,22.4,37.9,184.5662695,207.575305
29.03.05,18:00:00,3.9,15.3,181,18.5,54.6,,
12.12.04,13:00:00,3.2,13.7,156,15.1,37.4,,
06.02.05,14:00:00,1.0,2.1,100,10.6,26.0,,
21.02.05,21:00:00,2.7,7.1,208,5.6,74.0,,
18.03.04,1:00:00,1.4,8.1,107,14.3,55.4,47.03055415,60.23912438
10.11.04,8:00:00,1.4,5.8,128,7.1,77.9,,
23.04.04,10:00:00,3.2,18.3,142,23.7,31.0,175.03439780000005,215.86977030000003
31.07.04,13:00:00,2.2,11.7,127,39.8,20.5,,
18.03.04,23:00:00,1.7,8.3,99,13.1,64.2,36.38512395,52.59535645
19.01.05,17:00:00,0.7,4.1,112,8.7,55.1,,
13.06.04,16:00:00,0.8,2.6,56,22.0,41.7,,
14.01.05,21:00:00,5.0,18.2,190,8.2,75.2,,
02.04.05,23:00:00,0.7,2.1,93,13.5,37.8,,
27.10.04,2:00:00,0.8,4.4,61,17.4,81.0,,
05.04.04,8:00:00,-200.0,25.8,-200,14.5,58.8,120.8526704,145.2941701
13.06.04,7:00:00,0.4,1.3,36,21.4,47.8,,
05.12.04,7:00:00,0.7,1.4,63,12.4,65.4,,
06.01.05,22:00:00,1.6,7.3,127,12.0,67.5,,
05.06.04,18:00:00,2.3,14.0,105,27.8,35.0,,
18.05.04,23:00:00,1.7,8.3,96,20.2,38.6,115.8169176,60.42547239999999
17.01.05,18:00:00,8.6,43.0,272,9.2,39.3,,
27.04.04,23:00:00,2.0,10.9,108,17.9,43.5,180.4256636,212.9534681
01.06.04,6:00:00,0.3,6.1,65,17.3,78.6,,
13.08.04,8:00:00,1.6,10.1,86,27.0,57.5,,
13.03.05,5:00:00,-200.0,2.0,61,12.3,55.9,,
24.05.04,20:00:00,1.2,6.7,96,19.1,22.8,126.78394509999998,67.36492499
28.11.04,2:00:00,-200.0,6.1,-200,10.5,78.6,,
19.03.05,10:00:00,2.5,9.9,156,13.4,62.0,,
15.03.04,21:00:00,4.2,19.9,145,16.7,57.4,45.12697232,55.6462015
01.03.05,5:00:00,0.2,0.3,30,-0.3,38.4,,
17.04.04,0:00:00,2.6,8.1,100,12.7,80.6,178.8839216,215.5246743
12.04.04,20:00:00,1.2,3.7,82,10.6,57.7,130.3749901,166.3581163
10.11.04,6:00:00,0.3,0.9,39,6.3,84.8,,
18.07.04,3:00:00,0.8,3.8,-200,24.7,36.4,,
11.11.04,16:00:00,3.2,13.7,186,12.2,75.7,,
31.03.04,12:00:00,2.9,11.3,123,12.3,73.3,73.66651619,116.7589685
10.11.04,1:00:00,0.7,2.5,-200,6.9,82.3,,
13.07.04,10:00:00,2.8,14.3,139,26.4,29.9,,
02.10.04,14:00:00,-200.0,7.2,-200,25.8,49.6,,
28.09.04,5:00:00,0.7,3.9,69,11.9,62.7,,
04.05.04,21:00:00,3.0,11.8,110,16.6,70.8,60.96031864,169.42417980000005
01.04.04,5:00:00,0.9,2.9,50,11.0,63.7,71.27810621,105.1658149
29.07.04,18:00:00,-200.0,14.0,127,35.7,19.8,,
14.10.04,13:00:00,-200.0,9.7,-200,22.2,41.4,,
25.02.05,23:00:00,2.7,10.1,170,5.1,68.2,,
06.01.05,6:00:00,0.8,1.8,72,12.4,62.6,,
02.11.04,9:00:00,4.4,25.2,112,20.8,57.9,,
28.03.04,0:00:00,2.3,8.9,102,10.9,55.9,83.79785982,102.2501227
08.03.05,0:00:00,1.5,4.4,157,3.0,47.7,,
04.02.05,1:00:00,1.2,5.1,147,5.1,65.4,,
30.06.04,1:00:00,0.9,6.1,47,26.8,52.4,,
27.01.05,9:00:00,2.4,8.4,204,4.8,41.9,,
10.04.04,13:00:00,1.5,6.4,88,19.9,26.7,136.6604047,153.3666975
02.05.04,19:00:00,3.3,13.8,123,21.2,47.5,36.90379749,159.8325574
10.04.04,8:00:00,2.0,9.9,76,12.4,64.0,130.2612702,163.8625272
01.07.04,5:00:00,0.8,5.4,66,23.4,58.6,,
07.10.04,11:00:00,-200.0,14.0,-200,24.7,48.2,,
22.03.05,0:00:00,1.3,5.9,106,13.3,65.6,,
15.07.04,13:00:00,2.0,12.6,131,35.7,18.9,,
26.02.05,13:00:00,2.8,4.5,117,9.9,43.5,,
11.11.04,15:00:00,3.4,14.3,184,12.5,73.2,,
22.03.04,2:00:00,0.6,1.7,33,16.3,57.0,46.75501589,51.48610556
24.07.04,23:00:00,1.5,7.1,73,27.0,47.1,,
20.09.04,12:00:00,3.1,17.6,165,31.5,30.8,,
02.06.04,6:00:00,-200.0,2.8,22,19.8,64.7,,
17.10.04,21:00:00,-200.0,7.8,-200,15.8,57.6,,
17.01.05,17:00:00,4.0,21.2,193,11.4,28.7,,
17.08.04,15:00:00,-200.0,5.9,-200,38.8,19.1,,
03.01.05,7:00:00,1.8,-200.0,121,-200.0,-200.0,,
12.07.04,13:00:00,2.1,9.6,96,27.0,27.9,,
08.03.05,12:00:00,1.9,7.4,191,13.7,17.4,,
15.06.04,12:00:00,2.8,15.7,118,32.8,23.3,,
28.03.04,6:00:00,1.1,3.6,62,7.7,66.4,71.96734729,108.5631438
03.06.04,16:00:00,-200.0,11.0,-200,29.1,22.3,,
01.02.05,22:00:00,3.0,6.1,150,7.3,43.8,,
18.01.05,9:00:00,5.1,20.3,175,4.3,56.8,,
30.01.05,4:00:00,-200.0,1.8,83,3.1,44.8,,
17.05.04,21:00:00,1.2,6.4,81,21.1,26.2,115.1162143,66.03034124
13.06.04,0:00:00,2.0,9.2,89,25.2,45.2,,
31.07.04,16:00:00,1.1,6.9,77,40.4,19.8,,
05.10.04,11:00:00,-200.0,19.3,-200,26.0,43.8,,
02.09.04,9:00:00,3.3,18.7,96,26.2,45.0,,
02.02.05,10:00:00,5.6,19.6,230,5.8,53.1,,
01.01.05,7:00:00,1.4,4.5,97,3.0,60.7,,
17.03.04,7:00:00,1.6,7.5,84,9.9,65.2,29.12007483,59.8610425
27.09.04,7:00:00,5.5,26.9,132,15.0,57.7,,
31.01.05,18:00:00,6.1,27.4,270,10.4,24.7,,
10.05.04,18:00:00,3.6,22.0,124,21.0,37.8,123.7784126,62.13805618
02.10.04,9:00:00,-200.0,12.5,-200,22.5,57.5,,
12.03.04,15:00:00,2.9,14.2,126,15.8,37.0,21.09169439,59.27570633
24.01.05,2:00:00,0.1,7.6,136,4.0,80.4,,
16.01.05,1:00:00,3.2,9.8,165,4.9,67.1,,
17.07.04,13:00:00,1.4,8.2,91,39.3,13.9,,
28.03.05,8:00:00,1.0,3.4,89,15.0,73.2,,
09.01.05,13:00:00,1.9,8.1,128,16.9,50.9,,
29.01.05,19:00:00,1.3,3.1,134,3.1,48.1,,
01.07.04,23:00:00,2.5,14.3,120,26.8,45.1,,
24.02.05,11:00:00,1.8,6.5,232,4.6,82.0,,
05.04.04,1:00:00,-200.0,2.4,-200,14.8,63.3,152.2347225,149.11569369999995
01.06.04,23:00:00,2.2,13.1,81,20.2,65.2,,
22.01.05,0:00:00,2.6,20.1,223,7.3,76.8,,
04.12.04,9:00:00,2.5,9.6,102,12.2,83.9,,
25.03.04,4:00:00,0.5,0.9,28,9.3,72.3,83.28820579,108.6734045
30.09.04,8:00:00,-200.0,36.3,-200,18.5,55.9,,
13.07.04,19:00:00,4.9,27.1,173,28.9,24.1,,
06.08.04,6:00:00,1.2,7.7,56,21.9,74.9,,
17.12.04,21:00:00,3.1,13.4,137,13.2,72.8,,
01.08.04,3:00:00,0.5,3.6,-200,24.8,58.7,,
26.08.04,5:00:00,0.5,2.8,45,23.7,46.7,,
11.09.04,11:00:00,-200.0,12.7,-200,31.9,24.7,,
01.03.05,8:00:00,1.5,5.2,147,-0.2,40.2,,
03.10.04,16:00:00,-200.0,6.2,-200,26.9,44.4,,
06.10.04,7:00:00,-200.0,24.2,-200,17.6,70.5,,
28.12.04,10:00:00,-200.0,15.3,-200,10.6,67.9,,
07.08.04,12:00:00,1.2,6.0,67,35.5,29.8,,
11.04.04,13:00:00,1.1,4.0,70,22.3,22.4,159.75014230000005,155.0900925
11.01.05,15:00:00,3.2,18.0,147,13.7,57.9,,
27.05.04,18:00:00,-200.0,24.8,-200,27.0,23.5,,
06.10.04,5:00:00,-200.0,3.6,-200,18.3,68.5,,
29.05.04,7:00:00,0.5,4.0,80,18.4,43.9,,
24.01.05,0:00:00,-200.0,4.4,105,5.9,72.7,,
12.08.04,13:00:00,1.1,5.1,58,37.1,30.5,,
12.01.05,8:00:00,3.8,17.8,138,8.7,79.4,,
12.04.04,23:00:00,0.8,2.4,65,10.4,58.4,124.2496379,152.2841133
14.12.04,0:00:00,1.9,7.4,107,8.6,70.5,,
11.01.05,7:00:00,1.3,5.2,101,11.7,69.8,,
27.04.04,0:00:00,0.8,2.2,51,15.4,43.0,178.94011740000005,220.5148148
13.03.05,0:00:00,0.1,2.8,107,12.5,55.4,,
11.02.05,6:00:00,1.7,-200.0,123,-200.0,-200.0,,
20.10.04,6:00:00,-200.0,13.1,-200,18.5,74.4,,
22.07.04,23:00:00,2.5,14.6,105,29.4,38.7,,
11.07.04,22:00:00,2.4,11.8,136,23.2,43.2,,
18.03.04,15:00:00,2.2,14.4,128,27.0,17.8,32.53288302,54.88107148
06.02.05,3:00:00,0.9,2.9,-200,2.6,48.8,,
16.09.04,0:00:00,1.6,8.6,109,21.1,70.1,,
03.06.04,8:00:00,-200.0,20.2,97,20.0,57.4,,
10.06.04,18:00:00,4.8,25.9,206,35.8,22.1,,
25.11.04,22:00:00,2.0,7.8,110,10.0,61.8,,
15.07.04,18:00:00,3.6,20.5,183,33.7,20.0,,
12.11.04,6:00:00,0.5,1.7,53,13.9,63.8,,
19.01.05,19:00:00,2.2,7.0,135,8.6,53.6,,
11.08.04,20:00:00,1.4,7.8,57,31.4,40.7,,
25.10.04,10:00:00,3.2,19.5,114,20.5,60.2,,
27.11.04,4:00:00,2.4,9.1,103,11.9,80.7,,
16.03.04,18:00:00,3.4,17.8,139,23.9,25.7,33.57399569,54.37017108
14.11.04,1:00:00,0.8,1.8,58,11.4,54.6,,
05.11.04,7:00:00,0.8,5.7,52,16.1,69.6,,
04.03.05,16:00:00,4.8,16.6,217,11.9,42.3,,
27.03.05,18:00:00,1.6,4.4,122,13.8,83.5,,
22.07.04,14:00:00,1.5,11.1,113,42.8,14.3,,
10.09.04,8:00:00,4.1,28.3,147,22.9,41.3,,
13.01.05,15:00:00,2.7,14.1,134,14.0,56.3,,
01.09.04,9:00:00,3.9,18.7,142,26.3,43.1,,
07.02.05,16:00:00,1.4,5.0,156,12.0,24.3,,
11.05.04,3:00:00,0.2,1.6,-200,12.8,66.0,120.7333889,68.90557473
23.07.04,14:00:00,1.5,12.5,121,41.9,15.2,,
26.02.05,22:00:00,3.8,8.5,169,6.7,59.1,,
28.10.04,14:00:00,2.9,17.5,113,21.4,55.6,,
04.04.04,20:00:00,-200.0,10.5,-200,18.5,48.9,139.2883333,148.7366882
05.01.05,22:00:00,2.3,9.2,144,13.2,64.5,,
26.03.05,2:00:00,1.5,7.2,108,16.6,70.0,,
17.03.05,15:00:00,2.1,11.8,158,28.3,17.9,,
06.11.04,2:00:00,1.9,9.0,73,15.5,73.3,,
07.11.04,3:00:00,1.2,4.6,-200,17.1,59.2,,
05.03.05,3:00:00,1.5,4.4,-200,4.9,62.6,,
27.02.05,19:00:00,1.6,4.9,155,6.0,42.0,,
18.07.04,5:00:00,0.6,3.4,50,21.1,45.6,,
02.06.04,7:00:00,-200.0,3.9,33,19.7,65.3,,
31.03.04,1:00:00,1.0,2.7,64,14.8,40.8,78.57439391,103.3419568
07.10.04,9:00:00,-200.0,22.2,-200,22.5,57.0,,
29.09.04,3:00:00,0.4,2.0,-200,15.5,58.8,,
18.08.04,17:00:00,1.7,9.1,78,36.8,26.2,,
21.04.04,23:00:00,-200.0,7.1,-200,18.8,45.8,182.5299944,219.1823976
07.09.04,0:00:00,1.2,5.2,-200,24.6,40.5,,
24.12.04,12:00:00,6.0,18.5,167,8.0,55.9,,
11.08.04,13:00:00,1.3,5.8,47,38.0,30.7,,
07.05.04,22:00:00,2.0,7.7,97,13.4,64.6,41.34830694,142.6089621
27.03.04,23:00:00,2.1,8.6,105,10.9,56.1,88.15684163,120.6233108
14.03.05,21:00:00,4.0,14.2,192,15.3,52.6,,
10.02.05,12:00:00,2.7,-200.0,185,-200.0,-200.0,,
16.04.04,17:00:00,5.7,23.0,142,14.6,76.0,150.36373590000005,151.6627254
20.01.05,20:00:00,3.4,16.0,165,9.9,44.0,,
05.09.04,6:00:00,0.7,2.2,-200,25.4,38.6,,
16.04.04,15:00:00,4.0,17.5,126,14.4,77.4,128.99036759999998,142.6829426
02.06.04,18:00:00,-200.0,10.5,53,27.2,42.5,,
15.09.04,12:00:00,-200.0,21.0,-200,23.5,69.2,,
26.10.04,7:00:00,3.0,18.7,82,16.2,75.9,,
17.07.04,22:00:00,2.3,11.6,112,27.9,27.6,,
16.11.04,6:00:00,0.5,1.2,63,10.2,43.6,,
26.07.04,19:00:00,-200.0,14.5,131,32.5,27.9,,
26.05.04,3:00:00,-200.0,-200.0,-200,-200.0,-200.0,,
17.06.04,2:00:00,1.0,4.4,68,20.8,51.7,,
22.08.04,2:00:00,-200.0,5.2,-200,20.9,57.4,,
19.06.04,2:00:00,0.6,4.3,62,23.8,47.3,,
26.12.04,15:00:00,0.8,2.2,57,14.8,63.5,,
16.05.04,3:00:00,0.8,4.2,-200,15.9,44.7,117.5446196,63.83734435
01.08.04,2:00:00,0.9,6.2,40,25.1,53.9,,
05.08.04,12:00:00,-200.0,10.2,108,36.8,27.2,,
29.10.04,20:00:00,1.7,6.7,103,18.9,70.4,,
29.04.04,0:00:00,1.5,7.8,89,17.4,55.6,186.6239664,220.29499980000003
16.12.04,22:00:00,5.4,-200.0,186,-200.0,-200.0,,
24.01.05,5:00:00,0.3,0.6,40,6.6,51.3,,
21.03.04,4:00:00,-200.0,5.8,87,15.4,57.8,30.70374307,50.89031315
27.03.04,1:00:00,1.0,3.2,79,8.6,57.8,77.04812246,103.5764432
12.12.04,17:00:00,5.0,22.0,178,14.3,45.8,,
22.07.04,19:00:00,4.0,23.0,181,37.1,21.3,,
19.05.04,10:00:00,2.6,13.4,134,26.4,28.9,115.4858011,61.32041358
28.09.04,8:00:00,4.3,27.1,135,14.4,55.7,,
26.11.04,4:00:00,-200.0,6.6,79,8.7,77.6,,
29.10.04,3:00:00,0.6,2.2,-200,18.7,73.5,,
14.08.04,19:00:00,1.2,6.6,73,32.0,38.2,,
13.12.04,0:00:00,2.5,9.3,112,7.9,60.2,,
16.11.04,22:00:00,2.2,7.8,142,10.7,47.5,,
20.05.04,0:00:00,1.5,8.2,102,18.5,50.1,126.9674345,67.95698577
27.08.04,7:00:00,2.4,-200.0,68,-200.0,-200.0,,
15.05.04,6:00:00,0.6,3.9,49,15.3,49.7,116.1231924,69.37990199
12.10.04,18:00:00,-200.0,12.1,-200,16.5,56.2,,
25.01.05,12:00:00,0.3,3.9,126,5.7,44.1,,
04.12.04,13:00:00,3.1,11.9,124,11.8,86.5,,
02.06.04,9:00:00,-200.0,8.5,53,22.2,56.6,,
18.12.04,15:00:00,0.6,2.4,64,15.0,16.3,,
25.03.05,12:00:00,1.4,13.6,140,21.3,46.6,,
12.06.04,11:00:00,1.8,11.2,96,32.3,23.6,,
29.12.04,19:00:00,-200.0,9.0,-200,11.2,45.1,,
04.12.04,5:00:00,1.7,6.8,71,11.4,81.1,,
08.04.04,17:00:00,3.6,19.7,138,21.5,24.5,137.48469550000002,158.97881230000004
10.02.05,10:00:00,4.3,-200.0,250,-200.0,-200.0,,
12.08.04,11:00:00,1.6,7.2,65,33.2,39.2,,
15.02.05,7:00:00,0.5,2.5,94,6.0,41.5,,
20.10.04,1:00:00,-200.0,10.0,-200,19.5,69.7,,
06.09.04,15:00:00,1.3,6.1,-200,30.1,26.7,,
20.04.04,4:00:00,-200.0,1.2,-200,9.8,80.0,182.0335301,211.7366153
16.03.05,1:00:00,1.1,4.0,123,11.4,58.0,,
11.08.04,8:00:00,1.7,11.1,51,27.9,56.5,,
23.10.04,14:00:00,2.3,12.5,101,26.1,47.1,,
23.11.04,1:00:00,1.1,10.8,118,8.0,75.3,,
15.02.05,2:00:00,0.6,1.3,56,8.0,32.9,,
21.02.05,3:00:00,0.6,0.7,-200,4.5,79.2,,
27.08.04,10:00:00,2.2,-200.0,99,-200.0,-200.0,,
23.11.04,19:00:00,11.9,50.6,220,12.4,74.7,,
14.02.05,0:00:00,1.4,5.3,135,10.9,55.9,,
09.07.04,6:00:00,1.0,7.2,83,26.9,40.3,,
30.05.04,23:00:00,0.4,5.4,64,21.4,36.9,,
14.04.04,4:00:00,-200.0,1.7,57,10.7,63.8,143.60740890000002,166.8336668
14.12.04,21:00:00,4.1,-200.0,148,-200.0,-200.0,,
31.03.04,9:00:00,2.2,8.6,125,10.4,74.4,77.16504185,118.8585149
17.02.05,14:00:00,1.8,6.8,143,8.9,45.5,,
17.12.04,17:00:00,3.8,-200.0,152,-200.0,-200.0,,
18.12.04,10:00:00,3.3,15.7,153,12.6,54.0,,
09.07.04,10:00:00,1.8,9.4,130,30.5,24.7,,
22.01.05,4:00:00,0.5,11.5,126,7.0,77.8,,
23.02.05,19:00:00,2.7,11.7,223,4.8,78.6,,
08.03.05,16:00:00,2.3,9.9,164,16.5,14.9,,
19.10.04,14:00:00,-200.0,13.4,-200,22.0,54.0,,
27.09.04,1:00:00,1.3,5.8,81,15.9,55.2,,
25.07.04,21:00:00,1.5,7.3,86,27.7,43.4,,
13.01.05,11:00:00,3.6,16.5,175,11.7,62.7,,
27.09.04,10:00:00,1.9,9.1,103,22.2,33.6,,
02.01.05,5:00:00,1.1,2.7,75,3.1,69.2,,
26.03.04,18:00:00,2.4,11.6,105,12.1,45.6,76.80546071,103.0212964
23.04.04,13:00:00,3.0,18.9,136,29.2,21.5,180.4408245,208.1773451
08.11.04,13:00:00,1.3,6.0,100,13.4,36.3,,
21.08.04,8:00:00,-200.0,3.2,-200,26.8,35.0,,
19.02.05,4:00:00,0.9,2.6,98,2.3,58.9,,
18.04.04,2:00:00,-200.0,5.6,-200,15.6,60.2,185.8760774,207.2533158
12.02.05,2:00:00,3.6,9.7,216,5.0,66.6,,
19.07.04,15:00:00,-200.0,10.9,129,41.4,13.8,,
09.12.04,4:00:00,0.4,0.7,30,14.8,65.5,,
22.01.05,11:00:00,1.5,16.6,246,11.6,59.8,,
06.08.04,10:00:00,2.6,14.2,107,25.6,61.2,,
18.05.04,14:00:00,2.0,12.5,106,30.6,20.2,115.326728,60.37475148
16.09.04,6:00:00,1.4,10.1,53,19.7,74.4,,
04.11.04,7:00:00,0.8,5.1,53,17.0,68.0,,
19.02.05,13:00:00,1.2,3.5,126,11.2,34.5,,
14.05.04,1:00:00,2.1,11.1,104,16.8,57.5,120.1966425,61.84310888
13.02.05,10:00:00,3.2,13.0,158,11.0,78.2,,
28.11.04,11:00:00,1.4,5.2,76,11.1,68.2,,
22.05.04,3:00:00,0.7,6.2,-200,17.9,46.3,127.5592563,61.1029364
12.12.04,0:00:00,3.0,11.7,132,8.6,54.3,,
12.06.04,14:00:00,1.2,7.2,68,36.0,20.5,,
22.09.04,8:00:00,5.5,34.3,119,20.1,62.7,,
21.08.04,14:00:00,-200.0,2.2,-200,29.3,33.1,,
22.10.04,0:00:00,2.2,13.2,74,21.3,68.5,,
06.06.04,1:00:00,0.6,3.8,24,21.3,54.9,,
20.10.04,11:00:00,-200.0,26.0,-200,22.4,64.6,,
05.10.04,6:00:00,-200.0,7.8,-200,17.4,69.7,,
31.03.05,9:00:00,1.9,6.8,139,20.3,40.1,,
17.07.04,12:00:00,1.5,8.3,94,36.9,17.2,,
15.11.04,19:00:00,3.8,16.6,175,12.6,30.2,,
29.07.04,17:00:00,-200.0,12.8,135,37.4,18.1,,
03.10.04,0:00:00,-200.0,8.5,-200,21.1,62.8,,
11.10.04,12:00:00,2.7,15.2,91,21.1,64.0,,
03.10.04,17:00:00,-200.0,7.7,-200,26.9,44.4,,
29.01.05,11:00:00,1.1,3.0,96,2.9,48.7,,
13.07.04,9:00:00,3.6,16.7,135,21.7,42.4,,
14.08.04,9:00:00,0.9,4.7,58,28.0,43.4,,
24.12.04,23:00:00,5.2,-200.0,152,-200.0,-200.0,,
28.11.04,19:00:00,3.5,12.6,117,9.9,76.3,,
26.08.04,21:00:00,1.0,-200.0,68,-200.0,-200.0,,
12.04.04,19:00:00,1.8,5.2,93,10.6,59.5,148.8375746,155.1703444
23.08.04,10:00:00,-200.0,9.2,-200,30.3,30.9,,
11.06.04,3:00:00,0.5,2.5,-200,22.7,43.8,,
14.08.04,5:00:00,0.4,1.9,29,25.6,53.5,,
16.08.04,15:00:00,0.8,3.8,57,38.4,16.4,,
21.11.04,10:00:00,0.4,6.4,125,7.2,42.8,,
18.03.05,0:00:00,1.4,5.9,150,12.4,52.2,,
06.09.04,5:00:00,0.4,1.9,-200,23.5,49.1,,
01.08.04,15:00:00,0.7,3.9,85,40.2,17.7,,
11.10.04,9:00:00,4.6,25.6,85,19.7,68.9,,
09.09.04,11:00:00,2.2,14.8,143,34.9,18.5,,
01.12.04,7:00:00,1.4,7.0,96,8.7,80.8,,
18.11.04,20:00:00,5.4,25.1,212,16.6,56.5,,
12.07.04,5:00:00,0.5,3.3,43,20.0,51.8,,
14.10.04,11:00:00,-200.0,8.0,-200,21.9,39.4,,
03.05.04,1:00:00,0.8,3.0,52,17.6,54.6,52.70712436,126.71071299999998
14.10.04,8:00:00,-200.0,13.6,-200,15.6,55.4,,
20.03.04,16:00:00,1.6,6.7,76,19.5,42.3,21.4422824,58.45021535
16.03.04,11:00:00,4.1,20.0,162,21.4,33.3,47.25334154,58.67062017
17.11.04,20:00:00,4.3,22.0,254,12.4,56.8,,
07.02.05,19:00:00,2.3,8.2,204,7.8,37.6,,
09.04.04,12:00:00,4.1,-200.0,127,-200.0,-200.0,127.3908235,150.99419550000005
17.05.04,8:00:00,2.0,8.9,142,18.5,31.2,114.1206265,70.76610422
19.01.05,2:00:00,0.4,4.4,109,9.9,79.8,,
08.11.04,4:00:00,0.2,0.3,13,11.3,49.5,,
14.08.04,12:00:00,0.8,4.3,51,35.3,27.6,,
27.09.04,20:00:00,3.5,14.9,145,19.1,36.8,,
23.07.04,20:00:00,2.5,14.8,115,33.1,28.3,,
19.03.04,20:00:00,3.9,19.8,138,15.4,51.4,39.11621217,53.71475690000001
23.10.04,5:00:00,0.7,4.6,43,18.1,72.1,,
23.11.04,7:00:00,2.1,10.0,111,8.9,79.3,,
10.01.05,10:00:00,2.1,16.1,136,12.8,71.8,,
03.05.04,17:00:00,3.9,23.6,128,26.4,34.6,44.45259213,156.554899
20.10.04,13:00:00,-200.0,28.0,-200,24.7,56.9,,
13.01.05,20:00:00,2.9,13.3,129,11.0,67.1,,
26.07.04,18:00:00,-200.0,17.6,129,33.0,28.2,,
14.09.04,9:00:00,-200.0,20.9,-200,26.5,50.2,,
24.10.04,7:00:00,1.5,8.1,48,17.5,76.6,,
20.09.04,13:00:00,3.0,16.3,136,30.2,30.2,,
04.09.04,12:00:00,2.3,13.2,-200,38.3,21.5,,
21.03.04,18:00:00,3.8,15.1,116,18.5,43.8,49.615405,51.68413967
23.08.04,1:00:00,-200.0,4.4,-200,23.4,46.3,,
23.11.04,18:00:00,10.2,49.5,227,13.2,72.6,,
26.04.04,0:00:00,1.1,3.9,57,14.1,44.9,170.8342658,210.5696617
16.02.05,19:00:00,3.4,15.9,171,7.0,43.4,,
30.01.05,5:00:00,0.6,0.6,50,3.1,44.4,,
06.08.04,0:00:00,-200.0,7.2,80,22.1,72.6,,
03.07.04,13:00:00,1.3,7.4,86,36.6,15.2,,
03.09.04,16:00:00,-200.0,13.9,-200,38.8,17.6,,
25.02.05,22:00:00,2.7,11.2,188,6.2,62.4,,
27.08.04,16:00:00,1.6,-200.0,92,-200.0,-200.0,,
23.03.05,20:00:00,7.2,32.0,230,19.5,35.6,,
29.06.04,3:00:00,0.3,2.6,-200,26.0,44.2,,
02.11.04,22:00:00,3.7,19.1,77,19.3,70.8,,
11.12.04,17:00:00,2.5,11.5,131,16.1,23.4,,
19.11.04,6:00:00,1.0,1.6,45,15.4,55.9,,
16.08.04,8:00:00,1.6,10.9,65,23.6,40.8,,
03.03.05,7:00:00,1.4,6.7,136,2.9,75.6,,
30.01.05,8:00:00,0.5,0.7,62,2.7,43.2,,
20.03.05,3:00:00,1.1,3.5,94,13.2,64.8,,
17.08.04,5:00:00,0.4,2.5,25,23.6,49.2,,
25.05.04,23:00:00,-200.0,-200.0,-200,-200.0,-200.0,,
23.05.04,7:00:00,0.8,4.0,79,18.9,49.3,128.8706352,70.3115599
08.11.04,21:00:00,-200.0,13.7,-200,8.6,60.5,,
26.07.04,3:00:00,-200.0,2.2,-200,25.9,46.3,,
14.02.05,3:00:00,0.7,2.8,-200,8.4,67.1,,
28.08.04,1:00:00,0.7,-200.0,58,-200.0,-200.0,,
04.04.04,3:00:00,-200.0,5.6,-200,14.7,65.0,77.44138469,109.771555
27.10.04,7:00:00,3.4,20.6,101,18.0,75.7,,
20.09.04,5:00:00,0.5,2.7,47,20.2,60.8,,
26.08.04,20:00:00,1.7,-200.0,91,-200.0,-200.0,,
09.04.04,1:00:00,1.8,-200.0,97,-200.0,-200.0,144.1795067,162.5024477
05.01.05,4:00:00,2.0,7.7,111,7.9,72.1,,
19.03.04,18:00:00,4.1,20.2,146,15.8,50.3,47.06371124,58.40796679
12.01.05,19:00:00,5.7,28.4,182,14.1,57.8,,
16.10.04,19:00:00,-200.0,9.5,-200,17.9,56.9,,
28.06.04,23:00:00,2.0,11.7,96,27.8,38.7,,
22.11.04,9:00:00,3.1,50.7,215,5.4,55.1,,
14.01.05,5:00:00,1.6,6.9,98,4.3,82.9,,
09.03.05,8:00:00,4.3,20.9,190,3.3,61.6,,
22.04.04,18:00:00,-200.0,28.3,-200,25.8,24.3,187.6298484,202.5432043
09.03.05,4:00:00,0.8,2.5,90,3.8,56.8,,
30.12.04,19:00:00,-200.0,5.2,-200,8.6,45.1,,
09.05.04,3:00:00,-200.0,8.7,-200,12.1,68.6,115.4582965,65.13326894
22.01.05,20:00:00,0.7,12.6,175,11.3,25.7,,
15.07.04,16:00:00,2.2,14.3,152,36.5,18.1,,
24.09.04,9:00:00,5.6,29.4,160,23.0,56.4,,
24.02.05,20:00:00,3.9,17.5,265,6.3,74.9,,
20.11.04,8:00:00,2.0,11.1,177,6.3,44.8,,
05.02.05,18:00:00,0.9,4.3,142,7.2,35.0,,
09.06.04,15:00:00,1.8,10.9,116,40.3,16.1,,
